customer_id,days_since_last_order,avg_order_count_weekly,avg_order_count_monthly,avg_order_total_weekly,avg_order_total_monthly
04e824c8-c011-70b9-1aac-db8836962166,106,0.4000,1.0000,18.442000,46.105000
04e84438-a001-7019-b9b6-103d3bc014e8,184,0.1667,0.6667,9.643750,38.575000
04e85ed8-1708-47f0-a41c-cae27bb497c7,297,0,0,0,0
04e874d8-2001-70df-51e8-8801ce430120,137,0.7805,3.2000,65.716829,269.439000
04e8a478-8081-7080-8de9-f6132a771374,30,0.2500,1.0769,44.058214,189.789231
04e8b4a8-60c1-702f-49a8-d302a8441ea5,56,0.1282,0.5000,6.258974,24.410000
04e8c428-6031-7079-d5da-979c101e1ce1,27,0.1698,0.6923,23.067736,94.045385
04e8e4b8-1001-70f2-00ff-497b850c7955,134,0.1892,0.7778,4.183514,17.198889
04e907a1-5591-4f2f-8d9a-9f093c1b2bfc,4,0,0,0,0
04f2257e-5898-4f4c-9c92-79403d956b15,418,0,0,0,0
04f804e8-2071-70fd-3b92-9bd89856ab05,119,0.6667,2.8000,138.085000,579.957000
04f81418-20a1-7045-6991-2f0417cc4f38,20,0.1250,0.5000,5.294286,21.177143
04f824e8-c061-7079-8596-a0bb441dd814,40,0.0952,0.4000,12.174048,51.131000
04f88408-f0b1-70ec-e996-10a99e243750,224,1.1538,5.0000,40.018462,173.413333
04f8e418-3011-7046-ea90-9ab168994e2c,26,1.6296,6.2857,103.903704,400.771429
04f8e4d8-1031-702d-1f78-5e15eedb23af,28,0.4348,1.8182,18.534565,77.508182
04fbebb0-21a9-4c4c-a71c-a3caf379fdb5,182,0,0,0,0
04fdd50a-825e-409f-8fe3-bf39272e452a,5,1.2857,4.5000,98.884286,346.095000
04ff139d-9396-4873-8f51-1fb00c8d86f2,29,0.2778,1.0000,22.392778,80.614000
0500ecdf-00e2-4d92-97ba-1ea6fd2948ff,8,1.3333,4.0000,85.796667,257.390000
050a4a62-1475-43b5-b0c2-0268475495f2,20,0.2692,1.0000,16.228846,60.278571
0510e10a-479c-4149-90b3-832d036a1bab,110,0.1795,0.7778,11.002821,47.678889
0513028f-2741-4b59-a386-84ffb39874c7,315,0,0,0,0
05143cdf-6ced-4114-9b74-4f33500bbcb7,375,0,0,0,0
05176e7d-8b39-4d04-9b5a-1ca29c4b03d8,239,0.6538,2.8333,41.243077,178.720000
0525637f-0543-40ec-b7e4-8acdfdafc516,99,0,0,0,0
052c59bf-e2e3-4475-94d9-39046426a365,189,0,0,0,0
0534cb66-33d1-473b-9a08-b27215953eee,342,0.4545,1.6667,31.324545,114.856667
053f6573-4653-4660-bab8-f7340d8c2e1e,10,0.3077,1.3333,38.558462,167.086667
0541a2bd-95e0-4d29-957d-3533504b5f67,30,0.2222,0.8000,30.783333,110.820000
054cb2d9-07f9-445e-91f1-9860ebcb5c64,8,0,0,0,0
054d5d23-ccf1-4718-8cad-28292d9f0857,334,0,0,0,0
054dcbba-cf69-4305-b758-488da6872654,343,0,0,0,0
055c862c-d08c-4ede-9d52-f2ded2cb5163,14,0.2679,1.0714,19.392857,77.571429
0566cb76-bbe6-4205-b2eb-a6810334b764,295,0.1250,0.5000,2.963750,11.855000
056d8dfb-bc7d-441c-b824-578f6c487d96,130,0,0,0,0
05719667-602d-4c8b-8347-506d6ccc7b49,51,0,0,0,0
0573d4e7-5297-423a-a77d-472febce7965,76,0,0,0,0
057ab29e-5fdd-4588-891d-a4a2e7636b4c,18,0,0,0,0
057d4ebc-c990-4d76-8a64-23555a739c54,232,1.0000,2.0000,59.795000,119.590000
0581ed55-0e27-433c-92c9-26dd660da2de,67,0.1200,0.5000,14.759600,61.498333
0583e5b4-5699-4850-82bf-45057ea3160a,37,0,0,0,0
058579df-1f8c-47bc-8822-34a236781e0a,6,0.6000,1.5000,67.870000,169.675000
0588dff2-86cf-48b6-a740-63f3af1d4686,32,0.8235,3.5000,59.375882,252.347500
0598bc26-c6b7-4d35-91e1-546878b9e0f9,24,0.4286,1.5000,48.028571,168.100000
05a7d7a7-2bb1-47ff-bb8a-38c0967c7dfd,13,0.3721,1.6000,38.342558,164.873000
05b1a3b1-3637-4f88-82b8-abc371e8eaee,69,0.1628,0.7000,7.394651,31.797000
05bbf918-3f3b-4a0e-acb5-552714767c3e,28,0.5273,2.2308,118.737455,502.350769
05bf346a-a078-428a-90e3-492e7db6a9ef,6,0.9804,4.1667,32.326667,137.388333
05bfd00c-8957-479d-8853-6feb52937da7,199,0,0,0,0
05c7814c-03e0-4cdb-acd2-38670f51bcf6,56,0.1667,0.6667,20.318333,81.273333
05cc9d2b-035a-4352-8b7f-d3819e7d3b1a,111,2.0000,2.0000,210.640000,210.640000
05dcc29d-64ec-4d37-936a-4699bc2a434f,11,0.5106,2.1818,47.481915,202.877273
05de7977-8529-4fb0-b1fd-02e847f27517,19,0,0,0,0
05e14d3a-37ac-4fcc-8762-d6d2c0b0aeea,186,0.1429,0.5000,11.542857,40.400000
05e71c76-73ee-4c91-b131-97a68346440f,4,0.7692,2.5000,21.712308,70.565000
05e7d10e-5869-40c3-a8a1-4a67fe228dba,94,0,0,0,0
05eafd5c-7fe2-4f1b-a068-fbecb3e932b2,136,0.2857,1.2500,24.592286,107.591250
05ecf7fc-ab09-4a83-a195-10dfdacab6ea,303,0,0,0,0
05f17faa-ef4d-48f5-8939-7bed0d8f2b09,22,0,0,0,0
05f47e03-6ae5-4371-b5e1-73172a722811,30,0.3784,1.5556,43.767568,179.933333
05f90212-d7d0-485a-96e8-9b6648dedc9b,95,0.1538,0.6667,27.894615,120.876667
05fcff39-c605-4b41-9427-a963c484ea0b,97,0.6471,2.7500,47.061176,200.010000
06046274-17c7-4d35-baec-1c44266ff680,112,0.2143,0.7500,18.126429,63.442500
06058d51-3a7e-43d7-a087-28274641c243,257,0,0,0,0
0607b1d3-1dd6-4286-a950-d33cc8ec5462,96,0.3333,1.0000,56.917778,170.753333
0609eadb-3894-4b17-89cd-b2a65cc5e80e,10,0.0909,0.3750,5.021212,20.712500
060c9167-a49c-4b6c-a75e-52e6782e8e4b,41,0.4808,1.9231,49.093269,196.373077
0611a23f-8207-4409-8b45-c0e2ee8e2494,45,0.5000,2.0000,66.705000,266.820000
061849f1-dde0-4bd5-a5be-865a0ad3d8dd,76,0.5000,1.5000,47.531667,142.595000
061a2027-a04b-4cc6-8f00-694cddefcd4c,19,1.0000,2.0000,15.450000,30.900000
061a78bf-ef68-41b3-a4c9-a1be5287486b,261,0,0,0,0
061a7b55-aa79-4676-bd89-83b8d6fdbde7,6,2.0000,2.0000,92.940000,92.940000
061aeb68-7c80-42b5-8ab5-06f4d1e0849c,146,0.1842,0.7778,14.158158,59.778889
0626c957-6d84-4fd0-bf69-6501df8baf66,146,0.0571,0.2222,9.562857,37.188889
0627fad9-2d83-415f-b42a-9494731da542,102,0.4222,1.7273,31.654889,129.497273
062993ec-e54b-425e-9186-9245647b6b7b,43,0.3846,1.6667,31.450000,136.283333
06354fff-bebf-494e-9f5e-dea587cb2e09,68,0,0,0,0
063cfce1-f7bb-42c8-a0be-281fa09243d1,22,0.2679,1.1538,35.217321,151.705385
063f084e-ba25-4ace-9f05-01aff5c85e2e,27,0.1000,0.4286,30.315000,129.921429
0640ad73-d4be-4ccc-8d5a-f578a2632bdd,63,0.5000,2.0000,25.051250,100.205000
06424b99-9b2a-4ecc-9534-d59710c906af,36,0.1739,0.7273,12.803478,53.541818
0642a113-7f6e-4a59-8db6-2e556c8df563,7,0.2632,1.0000,63.593158,241.654000
0646c1bc-6008-4bb8-a587-db1d92800271,117,0.1667,0.6667,26.637778,106.551111
064dfecf-9f86-4913-a9f6-2aab0b5813cb,335,0,0,0,0
06587d1b-117b-4c78-9c65-77a49ff52367,4,0.1017,0.4286,10.875085,45.830714
066148ce-b5c9-4e28-a8d4-efec7aadc8c9,24,0.3235,1.3750,22.990294,97.708750
066f6a05-bf25-4c60-aa72-73c1f2253249,19,0.3030,1.2500,19.977576,82.407500
06708928-9a67-4901-8169-b92d3b555a76,17,0.5965,2.4286,31.394737,127.821429
067938ad-983c-4864-8bb8-9b955e3e87df,383,0.6667,2.0000,68.736667,206.210000
067ce677-1f29-443f-b59c-6b84f5b430e9,38,0,0,0,0
06803a62-9a0c-4d83-92a2-6daaf7c76ab4,56,0.7692,3.3333,36.342308,157.483333
0694d1a2-62c2-4387-8501-e5b3e7cadecb,342,0,0,0,0
06976e3d-7bb3-405f-98e8-5589f958c82d,15,0.3333,1.3571,34.960702,142.340000
0697905c-5f20-4f80-8b7c-47960f4d95f1,334,0.8571,3.0000,61.111429,213.890000
06a23b5a-d1b8-4087-a81c-6d0ea0662594,67,0.4138,1.7143,29.911379,123.918571
06a25a9a-46c3-4422-b4e4-80690fbfa019,253,0,0,0,0
06a5ba77-8376-4b5e-885a-72cb18e602c2,26,0,0,0,0
06ab24d8-e36e-49d3-b3db-2d522dea9e16,59,0.1200,0.5000,5.760000,24.000000
06ac8e5e-cf37-4a44-8b72-4ee7fe128fb3,202,0,0,0,0
06bbdeca-cc74-4af8-94d4-f9935af842fd,154,2.0000,2.0000,124.510000,124.510000
06bf917f-dce5-4d2f-a21f-094a41783d15,303,0,0,0,0
06c63e85-ab5e-4c48-8798-c02d583035fb,227,2.0000,2.0000,146.100000,146.100000
06cc5ca7-a3d3-4ed8-a570-0a3fbd96018b,61,0.4545,1.8182,36.183864,144.735455
06ccc50e-54fe-47b2-b65b-0a67e3fd3c41,62,0.4400,1.8333,38.622000,160.925000
06d162d4-eab2-4383-b0cc-49e6a46f9fa6,142,0,0,0,0
06d69ab7-124e-4558-acca-c9e9c1099738,6,1.1132,4.5385,169.583774,691.380000
06d6b249-3d0a-4622-bb99-39a5c6c78762,96,0.2000,0.8000,22.281000,89.124000
06d72209-0ddf-4184-83f6-4def13106093,213,0.3333,1.0000,35.836667,107.510000
06e5e4a7-bc6f-433e-b6c4-19ec1f8147cc,20,0.4444,2.0000,19.657778,88.460000
06e79165-bd91-46c9-bf05-8e193b3f0c06,97,0,0,0,0
06ea18d9-0a9e-4e9b-9e0f-1d609533e829,295,0,0,0,0
06ed023b-a91c-41c3-83fb-da189feaf632,91,0.2188,0.8750,16.427500,65.710000
06edae05-6d15-46f0-98c4-fcba991498bc,22,0.4286,1.5000,70.734286,247.570000
070084ff-16c7-463e-9e2b-2565e69bc128,26,0,0,0,0
070418d5-fa5e-4a1c-905c-5dccdc0ebf04,49,0.5769,2.5000,16.437692,71.230000
070448ca-1c21-41be-85fd-41d69fd1a8f3,16,0.5000,1.5000,43.555000,130.665000
0704b7ed-bac5-4d8b-a744-9c80a6570733,84,0.2222,1.0000,5.518889,24.835000
070859b4-fa99-4464-a03c-4c2e8d1633d7,85,0.2727,1.0000,15.273636,56.003333
0708f985-6101-4bda-a045-40e2d003e998,135,0.0500,0.2000,2.030000,8.120000
071acd3a-fa8f-4d9b-9f71-634c5e43cc4b,100,1.5000,3.0000,127.215000,254.430000
072209b6-e0bd-4f37-a377-413b22c94514,24,0.3953,1.7000,47.429302,203.946000
07229392-b496-442d-9d13-7f976e8fd1ee,108,0,0,0,0
072f7f6d-26c5-462a-a89f-9fd936da4151,258,0.3333,1.0000,22.791667,68.375000
07340e5d-b6eb-4a2d-892b-b5cd112863bf,36,0,0,0,0
0735da56-5ee1-44e1-896b-a4d87af3e7ff,242,0,0,0,0
074111ea-832c-475b-8459-102cb48f5a3f,164,0.3333,1.0000,13.631667,40.895000
074f2a7c-d916-4e99-85d3-15f6722af36f,11,0,0,0,0
075005a8-9294-43f9-b264-0b8661536302,24,0.3333,1.3333,13.020000,52.080000
0758ad53-a8f8-4d9e-9255-b1feff56db5d,22,0.2453,1.0000,22.795660,92.936154
075a0458-b17d-4a58-9011-68c8b0ed4a1b,138,0,0,0,0
0760aa1e-18cd-48a7-9edf-52cba5c0d0ce,19,1.0000,4.0000,50.134167,200.536667
07614764-65e5-48f3-b7ee-2561c8c816bf,174,0.4286,1.5000,19.307143,67.575000
076d7403-de30-4583-9c70-f66a8944f72f,324,0,0,0,0
0771270d-bcce-4416-890f-f6ba37fca7fa,178,0,0,0,0
0780d0cf-05e7-4f84-8348-50a97fbc064c,11,0,0,0,0
07936410-05f9-4a4b-9688-33104f8f54b5,204,0,0,0,0
0795051f-ee99-4763-8633-b6bf8a5456af,36,0.8276,3.4286,46.735517,193.618571
079c8e4d-5894-41c3-9976-a6ebe29d94d1,19,0.9630,4.0000,100.729259,418.413846
07a2b616-e4ed-44e9-8a7d-79d7e9a87c9b,102,0.4000,2.0000,12.086000,60.430000
07aaced4-ac81-4f2a-bab6-089ce79f7c1b,339,0,0,0,0
07b24695-439a-4af8-90bd-abefddf85f57,10,0.2619,1.1000,8.094048,33.995000
07b445af-73c2-4921-8869-e54af546b00a,37,0.7742,3.0000,40.108710,155.421250
07d10234-24e8-47ae-962d-e1332ff3142c,7,1.6102,6.7857,107.577627,453.362857
07d246ce-4265-449c-a54d-4779a231dea8,96,0.1026,0.4444,7.925385,34.343333
07d41604-2b7d-4ea0-9f80-36a606f7e06e,362,0.6667,2.0000,60.336667,181.010000
07d5aa5a-5be1-4609-a3fe-a866b568e905,69,0.2727,1.1250,32.785455,135.240000
07d6377a-501a-4efd-b1ab-d770807193a8,4,0.7551,3.0833,73.239388,299.060833
07e370a7-575f-40ff-8bfa-c996f78c5ae5,213,0.2500,1.0000,32.211250,128.845000
07ecd963-766a-48da-8581-1308625f4b83,8,0.4054,1.6667,17.534865,72.087778
07ed3429-03c6-439d-9cd6-e4718c85c4d4,414,0,0,0,0
07eeb964-6879-4980-873b-9586dca0f024,46,0.4000,1.0000,24.350000,60.875000
07f0ef8a-dd52-4093-a605-9dab7d6bf683,8,0.5000,2.0000,40.070000,160.280000
07fc027a-d99c-4317-8f37-466ed59b67b5,103,0.2000,0.8182,28.971778,118.520909
0805a203-7153-4cbd-9bfd-c6d80b7b81a5,35,0.3636,1.6000,32.336818,142.282000
08084304-aea0-462a-9136-efed2e38943c,62,0,0,0,0
080c2418-a560-44c5-97b7-9320b1f292d2,248,0,0,0,0
081570e7-02d3-4a6a-b6ff-17e9fbfd609d,66,0,0,0,0
081730ef-0140-43a3-9bef-3474ce0d9e8a,178,0,0,0,0
081f3c45-f34c-4837-ae2e-fef1de459988,253,0,0,0,0
0820547e-17a3-4741-b405-5ec1ac067474,210,0,0,0,0
0834ee02-110b-4d94-a42d-4619d649a51d,289,0,0,0,0
08378276-bffb-46d7-97a4-acea81afa5c8,38,0.3333,1.3333,7.202500,28.810000
083a3605-cec7-4f55-8ffb-8b7935981bbe,42,0.1667,0.6923,17.031481,70.746154
083c1bf9-d11d-4576-a849-4bd919884ac4,13,0,0,0,0
0847a710-27c5-4319-b5fd-5dd2b05d9aab,5,0.5000,1.5000,18.008333,54.025000
084bc5ab-19cf-48bf-a467-8ab20a3696f8,108,0.1579,0.6000,12.043684,45.766000
0852b773-f4ec-440a-a9d2-e68194a04377,48,0.1765,0.7500,18.370000,78.072500
085688c1-6b86-4329-987d-54bb561276e7,211,0.8750,3.5000,109.176875,436.707500
08627d12-7dfc-4fe8-9ae1-f5c287839390,382,0,0,0,0
08642245-742b-4789-b72f-4a558b94bc1a,245,0,0,0,0
0867a3ff-0a8d-4e32-829a-eff71323957c,88,0.0833,0.3333,10.641250,42.565000
086eae7f-4623-479e-a739-bde732d0cf91,98,0.1778,0.7273,4.981333,20.378182
0872418a-fbf6-4a7a-b648-f7fa85da4dbd,210,0,0,0,0
087adc01-fdae-4260-888a-c93788e9df72,23,0.3333,1.4167,43.510784,184.920833
087e90e7-68c8-4648-90bc-3d09925c8e9c,394,0,0,0,0
088107e6-1ed8-4cd5-9848-09ac5dadce14,228,0,0,0,0
088190b2-5d7c-4c65-bb0e-fcf3177359b8,210,2.0000,2.0000,184.000000,184.000000
088ccddf-2280-42d1-9ed0-cf360a8c0a39,282,0.4000,1.6000,52.516000,210.064000
088f1d0c-211d-4c26-9aab-ed9ac127a310,13,0.0741,0.2857,4.524815,17.452857
08911b08-d42c-4c76-a10a-5394e9b3d603,192,0.2500,1.0000,18.037500,72.150000
0891c1b5-3fe5-466a-ab71-5166f48850a2,97,0.0870,0.3636,2.863478,11.974545
08993d56-3d1b-4296-b45c-cc50cdb86e23,174,0,0,0,0
08a79bf4-6f4f-4c9d-a259-73449f121997,148,0,0,0,0
08a9fa10-93d7-4437-8748-af3045f3412b,135,0.1071,0.4286,12.872143,51.488571
08b2c40d-d997-42d1-9450-4a9dbc2653a1,65,0,0,0,0
08b36f9e-81ba-49d1-9a51-f38fb54e492b,368,0,0,0,0
08b821d8-3be0-4495-9038-b66578dbc3c8,398,0,0,0,0
08b842a9-4e83-483b-8e70-a59ee393f9a7,19,0.5714,2.2857,75.643571,302.574286
08bf2e3d-05db-44fb-8f82-af2bae99aa7b,201,0,0,0,0
08bf3cda-26b8-410e-9745-e7b16d50b1eb,62,0.8235,3.5000,94.338824,400.940000
08c281b2-40ee-416e-bf8b-be95048fe592,264,0.4000,1.5000,13.787333,51.702500
08c3a268-0251-456a-abe5-fc2c607e3907,226,2.3333,7.0000,118.993333,356.980000
08d66458-cd1e-4fef-8533-5e5ee4ea6aeb,265,0,0,0,0
08d9d054-f17f-41f2-bf1f-7a5a1c7b21e6,310,0,0,0,0
08ebb990-1e82-4e00-9491-5d54064ab88f,188,0.1765,0.7500,8.084118,34.357500
08f8ea43-5ed7-4515-b493-5938983d9577,384,0,0,0,0
08fb4a57-2a77-4d7f-8349-b0ea2b2e1093,63,0.7143,2.5000,74.112857,259.395000
090527f6-e76b-4950-b888-2072b42df750,7,0.4783,1.8333,99.928261,383.058333
0910b02c-47f4-403a-8e44-88b1fafdd94c,41,0.1852,0.7143,11.744074,45.298571
0910d25b-5784-47a1-86b0-500227b8ff86,49,0.1379,0.5714,7.667241,31.764286
09154dca-ce8c-477e-9137-235bebe13d8b,24,2.0000,2.0000,245.440000,245.440000
0916cc10-6d11-4c79-a036-859b14bcf951,61,0,0,0,0
091b8038-18a7-44e0-95d2-99cdbb0d7bcd,6,0.8400,3.5000,83.387200,347.446667
091e6b3f-3615-48e6-93eb-0134dadfbd4e,100,0,0,0,0
0924abce-629b-4343-b88d-c03fb0b06125,97,0.5625,2.2500,32.913750,131.655000
092c0afe-92bb-46bd-b587-c7d101113791,162,2.0000,2.0000,190.080000,190.080000
09320a7f-7c69-4567-9d95-73d273f16e23,27,0,0,0,0
0934741f-19c9-4b29-89a7-89c387ab9900,299,0,0,0,0
093659e6-e781-43f5-af22-d75180330e51,14,0.4000,1.0000,37.900000,94.750000
09493445-a6b6-4031-85f6-b45cc76dd5db,70,0,0,0,0
094985d5-7ba3-4531-bbf1-02580b16f3ba,14,0.3462,1.2857,34.533462,128.267143
094b0c44-6cc3-4385-b1bf-9eb69d1c58a6,109,0,0,0,0
094f2b8a-02bb-4f33-8754-083dc92baee3,6,0.1034,0.4286,8.609310,35.667143
0951c2bf-73e4-4dd9-9aa7-8a4daf528cac,12,0.3509,1.4286,37.120702,151.134286
0966b094-7aad-4332-9d7b-4f8ae703a1da,130,0,0,0,0
096873e3-9245-46b8-b977-5f2d256009af,330,0,0,0,0
096918a7-c8e0-4d41-a726-f3e77ad11086,152,0,0,0,0
096e53d8-4abb-4011-8067-889f3d8519bc,76,0.3571,1.4286,28.645714,114.582857
0976f264-6e74-4953-8176-4396266aa6ac,45,0,0,0,0
097c3934-c355-47fe-8e79-cef47a2b5d8d,241,0,0,0,0
097c408b-4a66-4662-b96f-42f488ef8984,180,0,0,0,0
0983905b-18dd-42a5-a341-cce8dd514680,162,0.1034,0.4286,5.848966,24.231429
0986fb0d-9eb5-4f9e-902b-140778a2ef11,31,0.5455,2.0000,23.943636,87.793333
09896c0b-f334-405c-b800-206256c3fb59,30,0.3148,1.3077,68.582222,284.880000
098b97c5-30f3-4488-b4dc-043f5da758e5,76,0.1064,0.4545,14.603191,62.395455
099398e9-5f9c-4cc3-8ecd-cf1ab83ba540,21,0.2143,0.8571,15.898571,63.594286
09956d76-4c28-41fb-ba78-353b4feb539a,239,0.0800,0.3333,13.413600,55.890000
099d8ce5-2153-42b2-85f2-d8afeba556b8,67,0.3030,1.2500,18.639697,76.888750
09a1d51a-f4ba-48e2-be24-d5a9e35ac6a7,346,0,0,0,0
09ac0414-cac7-4e3f-8aad-4c0c08461378,103,0.1000,0.4000,12.005750,48.023000
09b0cbe3-5f41-4738-ae12-fd3ea47691f5,362,0,0,0,0
09b15268-13a7-4dba-a762-ee1b7906f76a,240,1.6667,5.0000,67.820000,203.460000
09b3756c-65c4-473c-b56e-c62d5f2a37c4,63,0.1538,0.6000,15.426154,60.162000
09d530d3-da86-4703-ba53-c1530b61e5e4,161,0,0,0,0
09d5f479-84a8-494e-b634-300566efa213,126,0.3750,1.5000,30.554375,122.217500
09d628a3-9dcb-416e-a4af-a3d53cc835eb,48,0.3750,1.5000,65.690000,262.760000
09d70e6a-893e-413d-b42c-edbb4945de28,26,0.3529,1.5000,24.787059,105.345000
09f7fc88-439a-40b9-b19b-e32b9da2b684,181,0,0,0,0
09fab19b-78a4-42d2-9b1f-185d6c47d865,18,0.6061,2.5000,31.542727,130.113750
09ff407b-ff35-48fc-83f0-c503e62772d4,6,0.2727,1.1250,26.424848,109.002500
0a07a480-814d-4a50-a6e8-6e9138422b9b,29,2.0000,2.0000,204.560000,204.560000
0a0ff258-94c8-415d-a55d-4486a5304ca9,19,0,0,0,0
0a134110-e670-4719-85a9-a27e534f8223,35,0.1429,0.5556,8.001143,31.115556
0a195341-89bf-48ac-adfa-1e26174bb39d,8,1.5135,6.2222,312.054865,1282.892222
0a22a1fa-bcb3-41f6-bbe5-254a66f112c5,85,0.5417,2.1667,51.512083,206.048333
0a245a93-6b64-4aab-a4ab-26f042b51060,176,0.2500,1.0000,14.053750,56.215000
0a249d25-8d68-46c6-999e-bc9f2da3c2e6,16,0.2982,1.2143,30.907719,125.838571
0a2e2840-a0eb-4da2-8b9c-62045d69aafc,22,1.1250,4.5000,55.051250,220.205000
0a2f91e0-4df4-464e-9f25-6e5a2ddff8d5,190,0,0,0,0
0a3d6c01-70b2-4672-a129-65425eba582a,7,0,0,0,0
0a3f3b1a-b747-4725-ad99-5bd117651888,9,0.5000,2.0000,28.302500,113.210000
0a424366-6c60-458d-95d4-e6316b18906c,59,0.6000,2.5000,42.923600,178.848333
0a43166c-a730-4177-9f03-64b84fe9a00d,156,0,0,0,0
0a43f2be-d331-4b3f-b2af-25550aa7ef80,69,0,0,0,0
0a4eb883-a8fd-4e5e-a20c-e41ff91987d8,12,0.6667,2.0000,248.195000,744.585000
0a567023-2c8b-4b6d-b249-ca4a96fffa57,329,0,0,0,0
0a591e54-4ca6-4730-80b8-bc55355f64e7,181,0.0909,0.3750,7.954848,32.813750
0a64f17e-096a-4d2e-b2d4-f4aee4ead43a,6,0.1667,0.7143,20.146000,86.340000
0a666b76-b23e-4d1e-83a4-b98981646829,104,0,0,0,0
0a7f213b-e3e2-4fc2-8afd-a2658ea5c8e9,181,0.0882,0.3750,9.220000,39.185000
0a84e781-64d2-4677-91fc-7c368f7b265f,178,0,0,0,0
0a88cc51-baf2-4a7c-92f3-a7d24fd7a3ce,19,0.2414,1.0000,19.608276,81.234286
0a90267a-dfd3-4673-acb0-2dbd899cf08c,72,0.3404,1.4545,43.432553,185.575455
0a9292d6-a10b-468e-9493-2279bc3d1616,15,0.6379,2.6429,88.199310,365.397143
0aa8fcce-46a5-4cd3-b4f2-52b4f143568b,4,0.3793,1.5714,39.195690,162.382143
0ac073ba-b1e6-4f16-be56-1b6d29b6433d,134,0.3529,1.5000,13.546471,57.572500
0ac892db-52d5-4f6e-a68d-4b6362326dc1,6,0.7568,3.1111,59.959459,246.500000
0acb93a4-9c7f-47da-9596-14e8ed3f0ad9,59,0,0,0,0
0acda4ff-aba5-478d-a090-9b684730766f,255,0.6667,2.5000,104.269333,391.010000
0acf6f0e-4635-42f6-9801-9020d10fc147,33,0.1373,0.5833,20.073333,85.311667
0ad23053-4304-4f7a-9518-4a79d51f7879,13,1.0000,2.5000,143.460000,358.650000
0ad248db-7d4d-4706-a201-a06cf47c1d01,14,0,0,0,0
0ad73bb4-3881-432b-84b4-17090f03f3b4,199,1.5556,7.0000,113.986667,512.940000
0ad8d907-1cf9-4d84-a5d6-1af3fe0a4ca2,10,0.7619,3.2000,42.758095,179.584000
0ae50641-c48f-4624-b066-8f0a03cea5c5,71,0.5556,2.1429,28.210370,108.811429
0aee7557-f803-4f91-b2b5-ce1b08bcb32d,55,0.1429,0.6000,5.829048,24.482000
0b127406-e23c-46d0-8058-faf99c14d6c2,13,0.6667,2.7143,34.391228,140.021429
0b251cae-3d18-4940-9d3e-9f18b4534531,83,0.2619,1.1000,30.998571,130.194000
0b290102-e621-40c1-bedb-6eed85ef2d87,58,0.3200,1.3333,19.565800,81.524167
0b2ca97a-965f-4038-b254-8c39c512625c,97,0,0,0,0
0b2db68d-47a5-4064-bba3-0d105b78745b,89,0.2000,0.8182,16.780222,68.646364
0b2e4643-6906-48c5-9587-073853cdcac6,9,0.8475,3.5714,47.822373,201.537143
0b2e983b-ebca-4451-90e1-034043822631,110,0,0,0,0
0b2f5d77-ce74-443d-82fc-e61100680d95,82,0,0,0,0
0b308bf9-75b2-476f-a4ce-db7ea860d2c5,68,0.2917,1.1667,18.811250,75.245000
0b3ca05b-aecc-4380-ab81-c39c96ea6476,331,1.0000,2.0000,94.300000,188.600000
0b3ffb19-3d59-4059-933d-f599f79e240a,258,0.3125,1.2500,12.848750,51.395000
0b4f9a42-e164-4dc6-9c04-1095038882ae,127,0,0,0,0
0b55ec8f-0afc-45ed-9696-cead35750c4f,4,0.2292,0.9167,7.746667,30.986667
0b561a36-baec-476c-a165-62adcc775412,57,0.1538,0.6667,10.509231,45.540000
0b57abdc-0a62-4e53-b5b2-d911b3b4c03e,45,0,0,0,0
0b5a74e7-8f4d-418a-a750-2d319186e488,325,0,0,0,0
0b5c292d-8801-4e2c-8d02-01d0004c1d03,9,2.4054,9.8889,101.710000,418.141111
0b5d3369-dc18-4749-aa2f-a107214870d1,137,0,0,0,0
0b69c910-ed72-4440-a9e1-119b1e04ad12,5,2.1579,8.7857,154.812807,630.309286
0b6b6e23-c1b7-4569-9200-340511d98455,8,0.1930,0.7857,16.556316,67.407857
0b7a1fda-5ade-451e-96a2-3009ef545331,230,0,0,0,0
0b828aff-a2ad-4193-aabb-c121c90051d8,11,0.3509,1.4286,29.334035,119.431429
0b83c434-4dc5-44f6-ae22-7340a4bde5d2,62,0,0,0,0
0b948d2b-645a-4faf-9e32-77aea470c31d,93,1.0800,4.5000,81.291600,338.715000
0b9b63c1-724e-4a2f-84f3-3dcad879cca3,35,0.2941,1.2500,19.064706,81.025000
0b9fad32-1ba5-48f2-a8e3-fe337433fef9,10,0.5714,2.2222,28.808857,112.034444
0bab9ef7-c078-4ac8-a8a7-cfabbdfde88a,265,0,0,0,0
0bc3cc10-9338-4df2-a28f-6538ac78bd99,169,0.1429,0.5556,15.567429,60.540000
0bcce176-706a-4a72-88f6-703cbba838b1,13,2.0000,2.0000,174.660000,174.660000
0bcd031f-f3c0-4bd4-82d7-57506afb0efa,90,0.1000,0.4000,6.818500,27.274000
0bd1567f-7a3f-4ba1-b492-51182a6b7765,40,0.4000,1.0000,30.528000,76.320000
0bd9b69d-c9a1-4090-9925-c2a2f7bcb000,54,0.5122,2.1000,34.254634,140.444000
0bdfb565-6cb7-40d9-a861-981e40a36a77,152,0,0,0,0
0be7d94f-1721-4f57-b836-e3e5461ec002,264,0,0,0,0
0be83660-134f-4d5d-9f26-5ca7a6ca6d32,133,0.2353,1.0000,24.744706,105.165000
0bf9bf3f-ef3b-4bda-99f3-e6b4d0149ff2,96,0,0,0,0
